study_id,site_id,core_id,method_id,depth_min,depth_max,cs137_activity,cs137_activity_se,is_peak,max_core_depth,rank,depth_rank,date,mean_cs,sd_cs,z_score,p_value_overall,index,n_dates,upper_p,lower_p,min_possible_peak_depth,max_possible_peak_depth,sig_level,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,high_accretion,low_accretion,age_min,age_max,depth_med,age_mean,age_sd
Thom_1992,Washington_Harbor,WH1,single set of methods,7,8,5.04,15.120265489747105,1,23,1,1,1963,2.222857142857143,2.0577148675631607,1.3690637617246968,0.08548967234080196,4,7,0.42751374302094636,0.9859885455565658,5,8,0,1991,NA,NA,Fine sand; high vegetation matter,48.081737,-123.046256,NA,other low resolution,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B2,NA,23,0.2857142857142857,0.17857142857142858,1973.5,1946.2,6.5,1959.85,7.880831174438378
Vaughn_et_al_2020,St_Augustine,St_Augustine_Mangrove,single set of methods,4,6,0.23342755687253144,0.02532983737952301,1,22,1,1,1963,0.2116276809086176,0.25222217715680706,0.0864312417316135,0.4655618062686281,3,11,0.7976558276682723,0.015891931320932647,4,6,1,2017,4,11,full profiles omitted,29.728055555555553,-81.24527777777777,NA,handheld,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,scrub shrub,measurement,NA,mid,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Florida,scrub shrub,C2,B1,NA,40,0.1111111111111111,0.07407407407407407,1981,1936,5,1958.5,12.99038105676658
Vaughn_et_al_2020,St_Augustine,St_Augustine_Salt_Marsh,single set of methods,6,8,0.23681909584622324,0.01781462105053212,1,16,1,1,1963,0.2116276809086176,0.25222217715680706,0.09987787442633989,0.4602206410764488,4,8,0.006284832065910664,9.70898177552999e-11,6,8,2,2017,4,11,full profiles omitted,29.72861111111111,-81.24111111111111,NA,handheld,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,measurement,NA,mid,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Florida,marsh,C2,B1,NA,40,0.14814814814814814,0.1111111111111111,1976.5,1945,7,1960.75,9.093266739736606
Vaughn_et_al_2020,St_Augustine,St_Augustine_Transition,single set of methods,6,8,1.140651828021665,0.04705098183122799,1,26,1,1,1963,0.2116276809086176,0.25222217715680706,3.683356307464871,1.1509153051136867e-4,4,13,4.1537659798180076e-14,0.010165009136696927,6,8,3,2017,4,11,full profiles omitted,29.72888888888889,-81.24333333333334,NA,handheld,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,scrub shrub,measurement,NA,mid,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Florida,scrub shrub,C2,B1,NA,40,0.14814814814814814,0.1111111111111111,1976.5,1945,7,1960.75,9.093266739736606
Vaughn_et_al_2020,Waccasassa_Bay,Waccasassa_Bay_Mangrove,single set of methods,20,22,1.348952045726964,0.06281618929702779,1,40,1,1,1963,0.5083959781042882,0.34702328352078743,2.422189252244582,0.00771365692306436,11,19,0.07353161977618856,4.014051137238879e-4,20,24,2,2018,5,1,full profiles omitted,29.0775,-82.81583333333333,NA,handheld,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,scrub shrub,measurement,NA,mid,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Florida,scrub shrub,C2,B1,NA,40,0.43636363636363634,0.36363636363636365,1972.1666666666667,1952,22,1962.0833333333335,5.821615214328748
Vaughn_et_al_2020,Waccasassa_Bay,Waccasassa_Bay_Salt_Marsh,single set of methods,4,6,0.3242711821596319,0.03096945005380286,1,24,1,1,1963,0.5083959781042882,0.34702328352078743,-0.5305834066134839,0.7021462515700496,3,9,0.3624528986926694,0.03558463282280662,4,6,1,2018,5,1,full profiles omitted,29.096944444444443,-82.82083333333333,NA,handheld,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,measurement,NA,high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Florida,marsh,C2,B1,NA,40,0.10909090909090909,0.07272727272727272,1981.3333333333333,1935.5,5,1958.4166666666665,13.230943668928902
Vaughn_et_al_2020,Waccasassa_Bay,Waccasassa_Bay_Transition,single set of methods,28,30,0.7613880647344373,0.0383335733518222,1,40,1,1,1963,0.5083959781042882,0.34702328352078743,0.7290349052760156,0.2329901555826882,13,18,0.0060556283907853125,1.1457641021507855e-16,28,30,2,2018,5,1,full profiles omitted,29.09638888888889,-82.82088888888889,NA,handheld,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,scrub shrub,measurement,NA,mid,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Florida,scrub shrub,C2,B1,NA,40,0.5454545454545454,0.509090909090909,1966.6666666666667,1959.0714285714287,29,1962.8690476190477,2.192556379422501
Wang_et_al_2023,Big_Egg,Big_Egg,single set of methods,22,24,0.52,0.09,1,48,1,1,1963,0.28285714285714286,0.13387983240133491,1.7713112788486924,0.03825447645150715,6,7,0.47016352503123565,0.2665201654466483,22,26,1,2014,8,18,NA,40.596851,-73.832581,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,48,0.5098039215686274,0.43137254901960786,1970.8461538461538,1953.7272727272727,24,1962.2867132867132,4.941795311105592
Wang_et_al_2023,JoCo,JoCo,single set of methods,22,24,1.12,0.16,1,46,1,1,1963,0.5800000000000001,0.45416590214002933,1.1889928271927075,0.11722124475268747,3,7,0.0029998347140484526,0.7032283612995797,22,24,1,2014,8,18,NA,40.613475,-73.798225,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,46,0.47058823529411764,0.43137254901960786,1967.25,1958.3636363636363,23,1962.806818181818,2.5652722187857533
Wang_et_al_2023,Ruffle_Bar,Ruffle_Bar,single set of methods,24,26,0.64,0.1,1,40,1,1,1963,0.3663636363636364,0.17901244243195652,1.5285885155182668,0.06318324242551154,9,11,0.7652526870047872,0.07487196180963859,24,26,0,2014,8,18,NA,40.597558,-73.859548,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,54,0.5098039215686274,0.47058823529411764,1966.923076923077,1958.75,25,1962.8365384615386,2.3593640808229845
Wang_et_al_2023,Spring_Creek,Spring_Creek,single set of methods,10,12,1,0.11,1,40,1,1,1963,0.33545454545454545,0.2675579801225759,2.483743726279468,0.006500466657167636,3,11,0.05059758127929452,0.003160924977521159,10,16,2,2014,8,18,NA,40.659556,-73.856117,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,40,0.3137254901960784,0.19607843137254902,1982.125,1932.4,13,1957.2625,14.354371067727044
Wang_et_al_2023,Stony_Creek,Stony_Creek,single set of methods,20,22,0.98,0.1,1,40,1,1,1963,0.4475,0.3237613759722252,1.6447298520428886,0.050012766903999806,7,8,0.0022884005276359873,0.8082182037098313,16,22,1,2014,8,18,NA,40.609352,-73.851277,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,40,0.43137254901960786,0.3137254901960784,1976.909090909091,1943.875,19,1960.3920454545455,9.536120639399126
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_East_low,single set of methods,38,40,11278,33834.594085985686,1,44,1,1,1963,1230.0759493670887,1204.3991242806503,8.342686280708001,0,11,13,0.18832235812039014,0.2235212065574299,38,40,1,1998,9,1,NA,32.567032,-117.130867,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,B2,NA,44,1.1428571428571428,1.0857142857142856,1964.75,1961.157894736842,39,1962.953947368421,1.036951470320848
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_East_mid_1,single set of methods,28,30,1791,5373.094343677989,1,44,1,1,1963,1230.0759493670887,1204.3991242806503,0.4657293743616209,0.3207046118589272,9,14,0.9859191561232756,0.868658510813128,28,30,0,1998,9,1,NA,32.566902,-117.130284,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,mid,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,B2,NA,44,0.8571428571428571,0.8,1965.3333333333333,1960.5,29,1962.9166666666665,1.3952631505415738
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_East_mid_2,single set of methods,32,34,1883,5649.099189919404,1,44,1,1,1963,1230.0759493670887,1204.3991242806503,0.5421160124330731,0.2938692942827079,9,11,0.9737042989009561,0.9903973389073878,30,36,0,1998,9,1,NA,32.566728,-117.129669,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,mid,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,B2,NA,44,1.0285714285714285,0.8571428571428571,1968.8333333333333,1956,33,1962.4166666666665,3.7046642273000767
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_West_low,single set of methods,36,38,1561,4683.0822280744505,1,44,1,1,1963,1230.0759493670887,1204.3991242806503,0.27476277918299036,0.3917492478724762,11,13,0.9194193372685003,0.9145611550162226,36,38,0,1998,9,1,NA,32.571838,-117.129704,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,B2,NA,44,1.0857142857142856,1.0285714285714285,1964.842105263158,1961.0555555555557,37,1962.9488304093568,1.0930827464920325
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_West_mid_1,single set of methods,24,26,1924,5772.101349657426,1,44,1,1,1963,1230.0759493670887,1204.3991242806503,0.5761578837475245,0.2822542347675605,8,14,0.7969382639504932,0.8398423143966044,24,26,0,1998,9,1,NA,32.572039,-117.130432,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,mid,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,B2,NA,44,0.7428571428571429,0.6857142857142857,1965.6923076923076,1960.0833333333333,25,1962.8878205128203,1.619171428015779
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_West_mid_2,single set of methods,32,34,1607,4821.084651195158,1,44,1,1,1963,1230.0759493670887,1204.3991242806503,0.31295609821871645,0.3771570082118041,10,14,0.9392565762378048,0.9906251489247544,32,34,0,1998,9,1,NA,32.572335,-117.131078,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,mid,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,B2,NA,44,0.9714285714285714,0.9142857142857143,1965.0588235294117,1960.8125,33,1962.9356617647059,1.2258080163860468
Weston_et_al_2023,Altamaha,ALT_3,single set of methods,7.142857142857143,8.571428571428571,2.0502617801047122e-7,2.4148821989528796e-8,1,88.57142857142857,1,1,1963,9.873540155221673e-8,6.101208296246356e-8,1.7421266624128817,0.040743141545046324,6,15,0,0,7.142857142857143,8.571428571428571,3,2016,5,12,NA,31.310387,-81.340843,NA,RTK,NA,1.008,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,A1,88.57142857142857,0.16172506738544473,0.13477088948787064,1971.8333333333333,1952.4,7.857142857142858,1962.1166666666668,5.609920115625815
Weston_et_al_2023,Altamaha,ALT_5,single set of methods,19.76744186046514,20.93023255813956,2.2624134520276963e-7,2.075786350148368e-8,1,95.34883720930232,1,1,1963,9.873540155221673e-8,6.101208296246356e-8,2.089847411520081,0.018315754421405317,18,35,0,0,19.76744186046514,20.93023255813956,3,2016,5,12,NA,31.328405,-81.371843,NA,RTK,NA,0.933,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,A1,95.34883720930232,0.39491004826678416,0.37297060114085173,1965.9444444444443,1959.8823529411766,20.348837209302353,1962.9133986928105,1.7499750806318939
Weston_et_al_2023,Altamaha,ALT_6,single set of methods,15,16.25,1.405263157894737e-7,1.5653652788688137e-8,1,90,1,1,1963,9.873540155221673e-8,6.101208296246356e-8,0.6849612766534783,0.24668417842088464,13,32,0,0,15,16.25,2,2016,5,12,NA,31.322869,-81.348718,NA,RTK,NA,0.838,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,A1,90,0.30660377358490565,0.2830188679245283,1967.076923076923,1958.5833333333333,15.625,1962.8301282051282,2.4518881624239186
Weston_et_al_2023,Altamaha,ALT_9,single set of methods,10.71,11.9,2.1850299401197605e-7,2.2660359281437133e-8,1,73.78,1,1,1963,9.873540155221673e-8,6.101208296246356e-8,1.9630143185480802,0.024822255149226757,10,19,0,0,10.71,11.9,3,2016,5,12,NA,31.337534,-81.367691,NA,RTK,NA,0.922,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,A1,73.78,0.22452830188679246,0.2020754716981132,1968.3,1957.111111111111,11.305,1962.7055555555555,3.2299540059664005
Weston_et_al_2023,Cape Fear,CPF_2,single set of methods,18.2,19.5,7.843483870967743e-7,3.718477419354839e-8,1,106.6,1,1,1963,7.820601860533783e-8,1.1459011119264235e-7,6.162332518416972,3.5840563850086937e-10,9,22,0,0,16.900000000000002,20.8,3,2016,6,15,NA,33.9521,-77.9757,NA,RTK,NA,0.481,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,106.6,0.39245283018867927,0.3188679245283019,1972.9375,1950.7692307692307,18.85,1961.8533653846152,6.399428103926372
Weston_et_al_2023,Cape Fear,CPF_4,single set of methods,13.513513513513512,14.864864864864863,2.3124454148471617e-7,2.0569104803493452e-8,1,97.29729729729728,1,1,1963,7.820601860533783e-8,1.1459011119264235e-7,1.3355299273782772,0.09085148351544936,11,22,0,0,13.513513513513512,16.216216216216218,2,2016,6,15,NA,33.9205,-77.9731,NA,RTK,NA,0.216,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,97.29729729729728,0.3059663437021928,0.25497195308516063,1971.8333333333333,1952.4,14.864864864864865,1962.1166666666668,5.609920115625815
Weston_et_al_2023,Cape Fear,CPF_6,single set of methods,16.282,17.445,1.1441760138050047e-7,1.6340983606557377e-8,1,94.203,1,1,1963,7.820601860533783e-8,1.1459011119264235e-7,0.3160096660896488,0.3759975856660177,15,31,0,0,16.282,17.445,2,2016,6,15,NA,33.911,-77.9733,NA,RTK,NA,0.116,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,94.203,0.3291509433962264,0.3072075471698113,1966.5333333333333,1959.2142857142858,16.863500000000002,1962.8738095238095,2.1128270565343885
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,14.896,15.96,8.559462254395038e-8,1.9217373319544985e-8,1,97.888,1,1,1963,7.820601860533783e-8,1.1459011119264235e-7,0.06447854759640867,0.47429459404956886,13,24,0,0,13.832,17.024,2,2016,6,15,NA,33.9098,-77.97,NA,RTK,NA,0.095,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,97.888,0.3212075471698113,0.2609811320754717,1972.9375,1950.7692307692307,15.428,1961.8533653846152,6.399428103926372
Weston_et_al_2023,Connecticut,CON_1,single set of methods,16.848,17.901,9.717072e-7,3.470699e-8,1,47.385,1,1,1963,2.856616309597222e-7,4.6522891776425457e-7,1.474640854952008,0.07015456246778218,14,30,0,0,16.848,17.901,2,2015,6,25,NA,41.3001588,-72.3565551,NA,RTK,NA,0.634,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Connecticut,marsh,C2,B1,A1,47.385,0.34425,0.32399999999999995,1966.0588235294117,1959.75,17.374499999999998,1962.9044117647059,1.8212004814878482
Weston_et_al_2023,Connecticut,CON_2,single set of methods,14.658,15.705,2.325285e-6,7.961465e-8,1,20.94,1,1,1963,2.856616309597222e-7,4.6522891776425457e-7,4.384128525032521,5.8225504910858206e-6,13,18,0,0,14.658,15.705,3,2015,6,25,NA,41.300239500000004,-72.3569239,NA,RTK,NA,0.615,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Connecticut,marsh,C2,B1,A1,20.94,0.30201923076923076,0.2818846153846154,1966.4666666666667,1959.2857142857142,15.1815,1962.8761904761905,2.072962395090398
Weston_et_al_2023,Connecticut,CON_8,single set of methods,19.798,20.84,6.957444e-7,2.394355e-8,1,28.134,1,1,1963,2.856616309597222e-7,4.6522891776425457e-7,0.8814644863672877,0.1890332338225953,17,24,0,0,19.798,20.84,2,2015,6,25,NA,41.2933692,-72.3396728,NA,RTK,NA,0.681,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Connecticut,marsh,C2,B1,A1,28.134,0.40076923076923077,0.3807307692307692,1965.6,1960.2631578947369,20.319,1962.9315789473685,1.54061361304807
Weston_et_al_2023,Delaware,DEL_3,single set of methods,27.768,28.836,1.193713e-6,5.242159e-8,1,42.72,1,1,1963,2.58718299654321e-7,4.121397073566715e-7,2.268635328399749,0.011645255686523082,23,32,0,0,27.768,28.836,3,2017,8,17,NA,39.241633,-75.1599044,NA,RTK,NA,0.853,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,53.4,0.5339999999999999,0.5142222222222222,1965,1960.923076923077,28.302,1962.9615384615386,1.176906317963473
Weston_et_al_2023,Delaware,DEL_5,single set of methods,27.508,28.566,2.597293e-6,1.31325e-7,1,42.32,1,1,1963,2.58718299654321e-7,4.121397073566715e-7,5.67422807995019,6.9657707379988665e-9,14,18,0,0,27.508,28.566,3,2017,8,17,NA,39.175475,-74.85718324,NA,RTK,NA,0.909,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New Jersey,marsh,C2,B1,A1,42.32,0.529,0.5094074074074074,1965,1960.923076923077,28.037,1962.9615384615386,1.176906317963473
Weston_et_al_2023,Delaware,DEL_9,single set of methods,33.024,34.056,1.732533e-7,2.617749e-8,1,44.376,1,1,1963,2.58718299654321e-7,4.121397073566715e-7,-0.20736900164865302,0.5821391552407585,24,31,0,0,33.024,35.088,2,2017,8,26,NA,39.207431,-75.40662405,NA,RTK,NA,1.087,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B1,A1,44.376,0.6497777777777778,0.6115555555555555,1966.1764705882354,1959.625,34.056,1962.9007352941176,1.8912466538528008
Weston_et_al_2023,Edisto,EDS_1,single set of methods,13.75,15,1.2818930041152266e-7,2.01440329218107e-8,1,90,1,1,1963,5.425442368979905e-8,4.4175399706297194e-8,1.6736662761012713,0.04709810257176139,11,30,0,0,13.75,15,3,2017,6,21,NA,32.512638,-80.369912379202,NA,RTK,NA,0.752,"NAVD88",NA,RTK,Trimble 5800 RTK-GPS,NA,NA,NA,emergent,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,A1,90,0.2777777777777778,0.25462962962962965,1967.5,1958.090909090909,14.375,1962.7954545454545,2.7161705845966724
