study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,state
Orem_et_al_1999,Florida_Bay,Orem_et_al_1999_5,NA,NA,NA,NA,25.024,-80.6543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,80,United States,Florida
Orem_et_al_1999,Florida_Bay,Orem_et_al_1999_6,NA,NA,NA,NA,25.0738,-80.7367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,81,United States,Florida
Orem_et_al_1999,Florida_Bay,Orem_et_al_1999_7,NA,NA,NA,NA,25.0536,-80.7541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,120,United States,Florida
Orem_et_al_1999,Florida_Bay,Orem_et_al_1999_8,NA,NA,NA,NA,25.1481,-80.5752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,80,United States,Florida
Pulich_1985,Redfish_Bay,Pulich_1985_1,NA,NA,NA,NA,27.75,-97.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,8,United States,Texas
Pulich_1985,Laguna_Madre,Pulich_1985_2,NA,NA,NA,NA,27.52,-97.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,8,United States,Texas
Rosenfeld_1979,Florida_Bay,Rosenfeld_1979_1,NA,NA,NA,NA,25.0293,-80.5403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,51,United States,Florida
Spivak_et_al_2009,Goodwin_islands,Spivak_et_al_2009_1,NA,NA,NA,NA,37.2266,-76.3888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,1,United States,Virginia
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_1,NA,NA,NA,NA,34.7487,-76.4496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_10,NA,NA,NA,NA,34.6768,-76.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_11,NA,NA,NA,NA,34.6722,-76.5958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_12,NA,NA,NA,NA,34.6809,-76.6107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_13,NA,NA,NA,NA,34.6554,-76.5228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_14,NA,NA,NA,NA,34.7214,-76.5755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_15,NA,NA,NA,NA,34.6684,-76.5828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_16,NA,NA,NA,NA,34.7221,-76.5775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_17,NA,NA,NA,NA,34.6925,-76.6188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_18,NA,NA,NA,NA,34.6925,-76.6188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_2,NA,NA,NA,NA,34.6909,-76.4983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_3,NA,NA,NA,NA,34.677,-76.5062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_4,NA,NA,NA,NA,34.6635,-76.5199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_5,NA,NA,NA,NA,34.6769,-76.5274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_6,NA,NA,NA,NA,34.7,-76.5946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_7,NA,NA,NA,NA,34.6947,-76.5962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_8,NA,NA,NA,NA,34.6725,-76.5263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Townsend_and_Fonseca_1998,Beaufort_North_Carolina_USA,Townsend_and_Fonseca_1998_9,NA,NA,NA,NA,34.733,-76.4482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,NA,United States,North Carolina
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_1,NA,NA,NA,NA,25.083166666666667,-80.48901666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_2,NA,NA,NA,NA,25.05625,-80.71355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_3,NA,NA,NA,NA,25.12175,-80.80155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_4,NA,NA,NA,NA,24.98905,-80.84038333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Yarbro_and_Carlson_2008,Florida_Bay,Yarbro_and_Carlson_2008_5,NA,NA,NA,NA,25.0534,-80.9101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,study is from a habitat specific synthesis,NA,NA,NA,5,United States,Florida
Ensign_et_al_2020,Choptank River,ChoptankUpperTidal,2012,NA,NA,head of tide,38.93827,-75.8288,NA,handheld,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,forested,field observation,NA,high,measurement,NA,NA,NA,NA,C2,B2,NA,38.1,United States,Maryland
Ensign_et_al_2020,Choptank River,ChoptankMiddleTidal,2012,NA,NA,tidal forest,38.89963,-75.8319,NA,handheld,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,forested,field observation,NA,high,measurement,NA,NA,NA,NA,C2,B2,NA,32,United States,Maryland
Ensign_et_al_2020,Choptank River,ChoptankLowerTidal,2012,NA,NA,oligohaline marsh,38.82333,-75.8703,NA,handheld,NA,NA,NA,NA,NA,NA,oligohaline,measurement,NA,emergent,field observation,NA,high,measurement,NA,NA,marsh,habitat determined from vegetation_class,C2,B2,NA,40.3,United States,Maryland
Ensign_et_al_2020,Pocomoke River,PocomokeUpperTidal,2012,NA,NA,head of tide,38.20018,-75.3832,NA,handheld,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,forested,field observation,NA,high,measurement,NA,NA,NA,NA,C2,B2,NA,31.5,United States,Maryland
Ensign_et_al_2020,Pocomoke River,PocomokeMiddleTidal,2012,NA,NA,tidal forest,38.12899,-75.4696,NA,handheld,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,forested,field observation,NA,high,measurement,NA,NA,NA,NA,C2,B2,NA,25,United States,Maryland
Ensign_et_al_2020,Pocomoke River,PocomokeLowerTidal,2012,NA,NA,oligohaline marsh,38.04877,-75.6499,NA,handheld,NA,NA,NA,NA,NA,NA,oligohaline,measurement,NA,emergent,field observation,NA,high,measurement,NA,NA,marsh,habitat determined from vegetation_class,C2,B2,NA,36.1,United States,Maryland
Ensign_et_al_2020,Choptank River,ChoptankNontidal,2012,NA,NA,nontidal riparian floodplain,38.99748,-75.7859,NA,handheld,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,forested,field observation,NA,mid,measurement,NA,NA,NA,NA,C2,B2,NA,20,United States,Maryland
Ensign_et_al_2020,Pocomoke River,PocomokeNontidal,2012,NA,NA,nontidal riparian floodplain,38.22175,-75.3646,NA,handheld,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,forested,field observation,NA,mid,measurement,NA,NA,NA,NA,C2,B2,NA,21,United States,Maryland
Drexler_et_al_2019,Animal_Slough,AS14,2017,4,10,Animal Slough North Core 14,47.09662,-122.69857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,54,United States,Washington
Drexler_et_al_2019,Animal_Slough,AS15,2017,4,10,Animal Slough North Core 15,47.09661,-122.69878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,56,United States,Washington
Drexler_et_al_2019,Animal_Slough,AS16,2017,4,10,Animal Slough North Core 16,47.09662,-122.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,50,United States,Washington
Drexler_et_al_2019,Animal_Slough,AS7,2015,7,22,Animal Slough South Core 7E,47.09329,-122.70051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,46,United States,Washington
Drexler_et_al_2019,Animal_Slough,AS8,2015,7,22,Animal Slough South Core 8M,47.09333,-122.70072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,50,United States,Washington
Drexler_et_al_2019,Animal_Slough,AS9,2015,7,22,Animal Slough South Core 9W,47.09337,-122.70092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,52,United States,Washington
Drexler_et_al_2019,Six_Gill_Slough,SG10,2015,7,23,Six Gill Slough South 10E,47.08907,-122.70853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,C2,NA,NA,38,United States,Washington
Drexler_et_al_2019,Six_Gill_Slough,SG11,2015,7,23,Six Gill Slough South 11M,47.08911,-122.70872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,C2,NA,NA,40,United States,Washington
Drexler_et_al_2019,Six_Gill_Slough,SG12,2015,7,23,Six Gill Slough South 12W,47.08904,-122.70891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,C2,NA,NA,30,United States,Washington
Drexler_et_al_2019,Six_Gill_Slough,SG4,2015,7,22,Six Gill Slough North 4E,47.09291,-122.70657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,C2,NA,NA,26,United States,Washington
Drexler_et_al_2019,Six_Gill_Slough,SG5,2015,7,22,Six Gill Slough North 5M,47.0929,-122.70676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,C2,NA,NA,28,United States,Washington
Drexler_et_al_2019,Six_Gill_Slough,SG6,2015,7,22,Six Gill Slough North 6W,47.09288,-122.70704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,C2,NA,NA,26,United States,Washington
Drexler_et_al_2013,Hasty_Point_Managed_Shallow,Hasty_Point_Managed_Shallow_1,2010,5,3,NA,33.543317,-79.17055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,12,United States,South Carolina
Drexler_et_al_2013,Hasty_Point_Managed_Shallow,Hasty_Point_Managed_Shallow_2,2010,5,3,NA,33.543417,-79.1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,12,United States,South Carolina
Drexler_et_al_2013,Coastal_EDU_Field,Coastal_EDU_Field_1,2010,5,3,NA,33.517233,-79.15905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,60,United States,South Carolina
Drexler_et_al_2013,Bird_Field,Bird_Field_1,2010,5,4,NA,33.494217,-79.1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,20,United States,South Carolina
Drexler_et_al_2013,Bird_Field,Bird_Field_2,2010,5,4,NA,33.493517,-79.17255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,36,United States,South Carolina
Drexler_et_al_2013,Sandy_Island_Natural,Sandy_Island_Natural_2,2010,5,4,NA,33.5178,-79.148283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,60,United States,South Carolina
Drexler_et_al_2013,Sandy_Island_Natural,Sandy_Island_Natural_3,2010,5,5,NA,33.51795,-79.148233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,48,United States,South Carolina
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded,Sandy_Island_Deeply_Flooded_1,2010,5,5,NA,33.52085,-79.1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,51,United States,South Carolina
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded,Sandy_Island_Deeply_Flooded_2,2010,5,5,NA,33.52075,-79.147667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,30,United States,South Carolina
Drexler_et_al_2013,Wardlaw_Shallow_Managed,Wardlaw_Shallow_Managed_1,2010,5,5,NA,33.524567,-79.15725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,19,United States,South Carolina
Drexler_et_al_2013,Wardlaw_Shallow_Managed,Wardlaw_Shallow_Managed_2,2010,5,5,NA,33.523567,-79.15645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,B1,NA,16,United States,South Carolina
Drexler_et_al_2009,Bacon Channel Island,BACHI,NA,NA,NA,NA,38.010006,-121.5569,NA,RTK-GPS,latitude and longitude from handheld GPS or better,1.48,NAVD88,0.075,RTK-GPS,NA,freshwater,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth represents deposit depth,swamp,determined based on species presence,C1,B1,A1,894,United States,California
Drexler_et_al_2009,Franks Wetland,FW,NA,NA,NA,NA,38.060906,-121.609758,NA,RTK-GPS,latitude and longitude from handheld GPS or better,1.54,NAVD88,0.075,RTK-GPS,NA,freshwater,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth represents deposit depth,swamp,determined based on species presence,C1,B1,A1,730,United States,California
Drexler_et_al_2009,Time of Mandeval Tip,TT,NA,NA,NA,NA,38.064606,-121.537556,NA,RTK-GPS,latitude and longitude from handheld GPS or better,1.47,NAVD88,0.075,RTK-GPS,NA,freshwater,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth represents deposit depth,swamp,determined based on species presence,C1,B1,A1,666,United States,California
Doughty_et_al_2016,KCSC-20C,MC-01A,2013,5,13,NA,28.580888,-80.671843,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,15.5,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-01B,2013,5,13,NA,28.580905,-80.671836,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,10.7,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-01C,2013,5,13,NA,28.580887,-80.671875,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,20.9,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-02A,2013,5,13,NA,28.581291,-80.67299,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,20.3,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-02B,2013,5,13,NA,28.581354,-80.672805,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,17.1,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-02C,2013,5,13,NA,28.581485,-80.672599,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,38.6,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-03A,2013,5,13,NA,28.581137,-80.671097,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,22.7,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-03B,2013,5,13,NA,28.581147,-80.671113,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,15.7,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-03C,2013,5,13,NA,28.581157,-80.67109,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,23.6,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-04A,2013,5,13,NA,28.579554,-80.670966,5,handheld,NA,NA,NA,NA,NA,NA,brine,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,14.4,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-04B,2013,5,13,NA,28.579554,-80.670988,5,handheld,NA,NA,NA,NA,NA,NA,brine,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,12.6,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-04C,2013,5,13,NA,28.579578,-80.670964,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,15.4,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-05A,2013,5,14,NA,28.581055,-80.671117,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,forested,measurement,NA,NA,NA,NA,core depth limited by length of corer,mangrove,determined based on species presence,C2,NA,NA,18.7,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-05B,2013,5,14,NA,28.581001,-80.671087,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,forested,measurement,NA,NA,NA,NA,core depth limited by length of corer,mangrove,determined based on species presence,C2,NA,NA,16.6,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-05C,2013,5,14,NA,28.580958,-80.671069,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,forested,measurement,NA,NA,NA,NA,core depth limited by length of corer,mangrove,determined based on species presence,C2,NA,NA,16.1,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-06A,2013,5,14,NA,28.581564,-80.670823,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,scrub shrub,measurement,Plots contained emergent salt marsh and mangrove seedlings,NA,NA,NA,core depth limited by length of corer,scrub/shrub,habitat determined from vegetation_class,C2,NA,NA,22.3,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-06B,2013,5,14,NA,28.581573,-80.670814,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,scrub shrub,measurement,Plots contained emergent salt marsh and mangrove seedlings,NA,NA,NA,core depth limited by length of corer,scrub/shrub,habitat determined from vegetation_class,C2,NA,NA,15.2,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-06C,2013,5,14,NA,28.581595,-80.670766,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,scrub shrub,measurement,Plots contained emergent salt marsh and mangrove seedlings,NA,NA,NA,core depth limited by length of corer,scrub/shrub,habitat determined from vegetation_class,C2,NA,NA,18.8,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-07A,2013,5,14,NA,28.580784,-80.671628,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,scrub shrub,measurement,Plots contained emergent salt marsh and mangrove seedlings,NA,NA,NA,core depth limited by length of corer,scrub/shrub,habitat determined from vegetation_class,C2,NA,NA,15.1,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-07B,2013,5,14,NA,28.580747,-80.671592,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,scrub shrub,measurement,Plots contained emergent salt marsh and mangrove seedlings,NA,NA,NA,core depth limited by length of corer,scrub/shrub,habitat determined from vegetation_class,C2,NA,NA,33.6,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-07C,2013,5,14,NA,28.580822,-80.671575,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,scrub shrub,measurement,Plots contained emergent salt marsh and mangrove seedlings,NA,NA,NA,core depth limited by length of corer,scrub/shrub,habitat determined from vegetation_class,C2,NA,NA,35.9,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-08A,2013,5,14,NA,28.580901,-80.673758,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,forested,measurement,NA,NA,NA,NA,core depth limited by length of corer,mangrove,determined based on species presence,C2,NA,NA,15,United States,Florida
Doughty_et_al_2016,KCSC-20C,MC-08B,2013,5,14,NA,28.58084,-80.673743,5,handheld,NA,NA,NA,NA,NA,NA,brackish,measurement,porewater salinity,forested,measurement,NA,NA,NA,NA,core depth limited by length of corer,mangrove,determined based on species presence,C2,NA,NA,22.8,United States,Florida
